Applicant_ID,Age,City_Tier,Annual_Income,CIBIL_Score,UPI_Txns_Monthly,Loan_Amount,Loan_Tenure_Months,Default_Status
APP-102069,25,Tier_2,877884,699,57,100000,12,0
APP-102070,49,Tier_1,948119,777,68,100000,36,0
APP-102071,24,Tier_1,1023657,756,64,100000,12,0
APP-102072,26,Tier_3,318101,836,19,50000,24,0
APP-102073,44,Tier_2,579321,811,39,100000,24,0
APP-102074,32,Tier_1,471230,866,44,100000,36,0
APP-102075,35,Tier_2,680573,888,42,500000,36,0
APP-102076,22,Tier_2,300000,769,29,50000,36,0
APP-102077,32,Tier_1,979365,739,64,200000,36,0
APP-102078,21,Tier_3,772144,887,41,100000,12,0
APP-102079,21,Tier_1,1169641,628,89,50000,36,0
APP-102080,42,Tier_3,538527,795,44,50000,24,0
APP-102081,38,Tier_2,300000,863,37,50000,24,0
APP-102082,44,Tier_3,872209,815,56,50000,24,0
APP-102083,38,Tier_3,473610,750,35,50000,24,0
APP-102084,40,Tier_2,671018,782,40,100000,24,0
APP-102085,40,Tier_1,756027,730,69,500000,12,0
APP-102086,40,Tier_1,700407,740,44,50000,12,0
APP-102087,35,Tier_1,897347,804,60,50000,24,0
APP-102088,21,Tier_1,812886,794,73,100000,12,0
APP-102089,29,Tier_2,532630,811,40,50000,24,0
APP-102090,30,Tier_3,575448,744,55,500000,12,0
APP-102091,26,Tier_1,1086459,718,66,200000,12,0
APP-102092,31,Tier_3,365495,661,22,100000,36,0
APP-102093,21,Tier_1,629609,846,31,50000,24,0
APP-102094,24,Tier_1,605926,900,49,100000,12,0
APP-102095,21,Tier_3,300000,756,15,50000,24,0
APP-102096,41,Tier_1,635612,759,61,50000,12,0
APP-102097,37,Tier_2,617156,661,57,100000,24,0
APP-102098,28,Tier_3,895628,785,70,200000,24,0
APP-102099,44,Tier_2,300000,683,20,50000,12,0
APP-102100,37,Tier_2,372067,720,37,50000,24,0
APP-102101,51,Tier_1,991360,857,76,50000,36,0
APP-102102,21,Tier_1,611345,643,42,100000,24,1
APP-102103,27,Tier_1,861832,695,68,100000,24,0
APP-102104,27,Tier_2,300000,721,10,100000,36,0
APP-102105,28,Tier_1,639800,703,58,100000,24,0
APP-102106,21,Tier_1,933659,864,64,200000,36,0
APP-102107,21,Tier_1,692145,601,63,200000,36,0
APP-102108,41,Tier_2,410049,702,20,200000,12,0
APP-102109,22,Tier_3,507014,832,49,100000,24,0
APP-102110,22,Tier_1,850655,572,75,200000,36,0
APP-102111,36,Tier_3,504814,882,38,200000,36,0
APP-102112,26,Tier_1,857844,780,75,500000,36,0
APP-102113,30,Tier_2,488638,738,32,200000,24,0
APP-102114,31,Tier_1,743137,789,48,100000,36,0
APP-102115,30,Tier_1,577642,781,49,50000,12,0
APP-102116,31,Tier_1,956830,622,70,50000,36,0
APP-102117,21,Tier_1,795723,721,65,50000,12,0
APP-102118,21,Tier_3,388553,747,32,50000,36,0
APP-102119,27,Tier_1,781477,761,71,200000,12,0
APP-102120,21,Tier_1,983062,812,73,50000,24,0
APP-102121,44,Tier_1,871406,674,70,50000,24,0
APP-102122,31,Tier_2,382979,580,39,100000,12,0
APP-102123,26,Tier_2,472899,639,28,500000,12,0
APP-102124,22,Tier_1,801698,692,71,200000,36,0
APP-102125,40,Tier_1,750957,707,55,200000,12,0
APP-102126,26,Tier_1,806787,791,50,100000,12,0
APP-102127,31,Tier_3,300000,820,25,100000,24,0
APP-102128,27,Tier_1,478491,715,35,50000,12,0
APP-102129,35,Tier_1,870483,653,55,200000,24,0
APP-102130,21,Tier_3,526655,850,36,100000,12,0
APP-102131,41,Tier_2,300000,782,27,500000,12,0
APP-102132,21,Tier_1,662290,854,35,100000,24,0
APP-102133,29,Tier_1,461638,667,37,50000,12,0
APP-102134,32,Tier_2,567251,778,54,50000,36,0
APP-102135,26,Tier_1,835841,898,72,50000,36,0
APP-102136,37,Tier_1,748422,650,64,200000,12,0
APP-102137,34,Tier_1,737015,840,44,50000,36,0
APP-102138,22,Tier_3,300000,701,29,50000,24,0
APP-102139,32,Tier_1,817560,695,50,500000,24,0
APP-102140,42,Tier_1,825817,590,55,100000,24,0
APP-102141,21,Tier_1,1024906,751,69,100000,24,0
APP-102142,38,Tier_1,580513,760,36,50000,24,0
APP-102143,41,Tier_1,583758,756,41,50000,12,0
APP-102144,56,Tier_2,552128,865,40,50000,12,0
APP-102145,26,Tier_3,771518,759,56,100000,36,0
APP-102146,36,Tier_1,613689,738,46,100000,36,0
APP-102147,26,Tier_1,895077,885,64,100000,12,0
APP-102148,28,Tier_2,352010,845,19,200000,36,0
APP-102149,21,Tier_1,756806,900,48,200000,12,0
APP-102150,37,Tier_1,817190,622,45,50000,36,1
APP-102151,28,Tier_2,675729,621,61,100000,12,1
APP-102152,40,Tier_3,810408,559,46,50000,12,0
APP-102153,28,Tier_1,842459,733,74,50000,24,0
APP-102154,41,Tier_3,392523,868,44,50000,12,0
APP-102155,37,Tier_2,688197,791,56,500000,36,0
APP-102156,21,Tier_3,414544,778,40,50000,12,0
APP-102157,21,Tier_2,682166,680,40,200000,24,0
APP-102158,34,Tier_1,778698,740,55,100000,24,0
APP-102159,26,Tier_1,931016,752,77,100000,12,0
APP-102160,39,Tier_1,653368,874,50,100000,12,0
APP-102161,26,Tier_2,672531,734,57,50000,24,0
APP-102162,25,Tier_2,300000,789,30,50000,36,0
APP-102163,48,Tier_1,723417,832,38,100000,12,0
APP-102164,22,Tier_2,715721,740,42,100000,24,0
APP-102165,32,Tier_1,731089,780,51,100000,36,0
APP-102166,26,Tier_1,575629,687,37,200000,24,0
APP-102167,21,Tier_2,796475,685,62,100000,12,0
APP-102168,24,Tier_1,965546,772,77,100000,12,0
APP-102169,28,Tier_1,674480,710,38,200000,36,0
APP-102170,38,Tier_1,842120,704,66,50000,12,0
APP-102171,42,Tier_1,841794,900,48,50000,36,0
APP-102172,37,Tier_1,621000,724,60,200000,36,0
APP-102173,25,Tier_3,300000,761,15,100000,24,0
APP-102174,25,Tier_2,861761,784,53,100000,12,0
APP-102175,28,Tier_3,300000,798,14,500000,24,0
APP-102176,27,Tier_1,502815,677,43,50000,36,0
APP-102177,25,Tier_2,659215,688,33,100000,24,0
APP-102178,42,Tier_1,763989,819,42,50000,36,1
APP-102179,28,Tier_1,300000,746,23,50000,12,0
APP-102180,34,Tier_3,444357,721,43,100000,24,0
APP-102181,30,Tier_2,535188,723,37,200000,12,1
APP-102182,37,Tier_1,688844,900,40,50000,36,0
APP-102183,41,Tier_3,736553,817,66,100000,36,0
APP-102184,21,Tier_2,481504,780,41,50000,36,0
APP-102185,21,Tier_2,573529,697,35,500000,36,0
APP-102186,44,Tier_1,417289,900,20,100000,36,0
APP-102187,23,Tier_2,583629,856,54,50000,36,0
APP-102188,36,Tier_1,427359,674,32,100000,36,0
APP-102189,35,Tier_1,528146,900,29,50000,12,0
APP-102190,25,Tier_2,368966,629,32,200000,24,0
APP-102191,40,Tier_2,368983,813,20,50000,12,0
APP-102192,21,Tier_2,557735,900,33,50000,12,0
APP-102193,35,Tier_1,491708,716,31,100000,36,0
APP-102194,30,Tier_1,758103,637,67,50000,36,1
APP-102195,40,Tier_3,668351,900,62,50000,36,0
APP-102196,44,Tier_2,500092,735,32,50000,12,0
APP-102197,48,Tier_3,661466,623,46,500000,36,1
APP-102198,21,Tier_3,474778,743,40,50000,24,0
APP-102199,32,Tier_2,483334,681,24,500000,24,0
APP-102200,28,Tier_1,1121139,771,66,50000,24,0
APP-102201,21,Tier_1,972829,804,74,50000,24,0
APP-102202,36,Tier_2,303272,641,33,50000,36,0
APP-102203,22,Tier_3,368182,718,41,100000,12,0
APP-102204,31,Tier_3,695570,694,36,50000,24,0
APP-102205,32,Tier_2,300000,656,19,100000,24,0
APP-102206,21,Tier_1,672136,595,37,50000,12,0
APP-102207,31,Tier_1,811382,727,47,50000,12,0
APP-102208,21,Tier_2,661548,693,62,200000,24,0
APP-102209,36,Tier_1,561987,769,41,50000,24,0
APP-102210,26,Tier_2,665184,644,57,100000,24,0
APP-102211,39,Tier_2,506132,686,26,100000,12,0
APP-102212,32,Tier_1,728735,677,62,100000,12,0
APP-102213,40,Tier_2,509206,875,38,50000,12,0
APP-102214,24,Tier_1,965783,667,61,50000,12,0
APP-102215,50,Tier_3,521428,614,36,50000,36,1
APP-102216,31,Tier_1,806508,764,67,100000,24,0
APP-102217,23,Tier_1,737381,751,45,50000,24,0
APP-102218,39,Tier_1,752911,675,57,100000,12,0
APP-102219,29,Tier_1,311677,713,34,200000,12,0
APP-102220,43,Tier_1,1045987,642,85,500000,36,1
APP-102221,41,Tier_2,300000,653,39,100000,24,0
APP-102222,27,Tier_1,980126,808,55,100000,36,0
APP-102223,35,Tier_2,630282,703,33,200000,24,0
APP-102224,37,Tier_1,675534,810,51,200000,36,0
APP-102225,33,Tier_3,545882,815,28,50000,12,0
APP-102226,29,Tier_2,300000,735,34,500000,36,0
APP-102227,49,Tier_1,502872,694,48,500000,24,0
APP-102228,23,Tier_2,523456,646,24,50000,24,0
APP-102229,21,Tier_2,428072,692,25,100000,12,0
APP-102230,31,Tier_1,465190,880,28,100000,36,0
APP-102231,36,Tier_3,427333,704,47,100000,12,0
APP-102232,31,Tier_3,300000,815,26,200000,12,1
APP-102233,26,Tier_2,457943,625,48,200000,12,0
APP-102234,37,Tier_2,865090,753,47,100000,12,0
APP-102235,34,Tier_1,816783,767,55,100000,12,0
APP-102236,34,Tier_3,300000,768,19,100000,12,0
APP-102237,32,Tier_1,840202,796,58,50000,24,0
APP-102238,21,Tier_1,568296,611,45,100000,24,0
APP-102239,21,Tier_3,300000,737,22,100000,36,0
APP-102240,34,Tier_1,911779,736,51,200000,24,0
APP-102241,33,Tier_1,811286,809,56,200000,24,0
APP-102242,24,Tier_3,747164,746,59,100000,36,0
APP-102243,35,Tier_3,618083,775,44,100000,24,1
APP-102244,31,Tier_1,969265,743,78,50000,12,0
APP-102245,26,Tier_2,380014,726,38,500000,24,0
APP-102246,21,Tier_1,1008473,816,59,200000,12,0
APP-102247,24,Tier_1,892363,772,62,100000,24,0
APP-102248,22,Tier_1,673947,806,50,500000,36,0
APP-102249,29,Tier_1,658979,720,62,50000,24,0
APP-102250,36,Tier_1,1119805,662,76,200000,24,0
APP-102251,37,Tier_2,300000,790,31,50000,24,0
APP-102252,30,Tier_1,567698,781,29,100000,36,0
APP-102253,26,Tier_3,580957,787,31,50000,36,0
APP-102254,38,Tier_3,888021,714,51,50000,36,0
APP-102255,41,Tier_3,631050,749,56,50000,36,1
APP-102256,26,Tier_2,510715,685,53,100000,24,1
APP-102257,41,Tier_2,300000,599,33,50000,12,0
APP-102258,31,Tier_1,850487,792,75,50000,12,0
APP-102259,30,Tier_1,851728,637,50,50000,24,0
APP-102260,26,Tier_1,637102,824,38,200000,36,0
APP-102261,26,Tier_1,759736,712,68,500000,12,0
APP-102262,29,Tier_3,432649,658,47,50000,12,0
APP-102263,26,Tier_3,300000,727,27,200000,24,0
APP-102264,26,Tier_3,734231,645,59,500000,24,1
APP-102265,44,Tier_2,606343,781,31,200000,24,0
APP-102266,45,Tier_3,718026,651,44,50000,36,0
APP-102267,24,Tier_1,1046488,814,70,500000,24,0
APP-102268,25,Tier_2,481139,782,43,100000,24,0
APP-102269,41,Tier_2,300000,794,22,50000,24,0
APP-102270,31,Tier_1,580994,822,47,100000,36,0
APP-102271,28,Tier_1,849309,778,46,50000,24,0
APP-102272,31,Tier_1,628700,635,49,100000,36,0
APP-102273,43,Tier_1,1351916,745,94,50000,36,1
APP-102274,46,Tier_2,644566,898,47,50000,36,0
APP-102275,31,Tier_1,745661,813,66,50000,24,0
APP-102276,36,Tier_1,749712,728,51,50000,36,0
APP-102277,28,Tier_1,611152,818,44,100000,36,0
APP-102278,26,Tier_3,623213,689,37,500000,24,0
APP-102279,32,Tier_2,589475,815,40,200000,24,0
APP-102280,35,Tier_2,851762,724,65,100000,24,0
APP-102281,45,Tier_1,717660,742,41,50000,12,0
APP-102282,50,Tier_3,750233,900,42,500000,12,0
APP-102283,46,Tier_3,677848,900,63,100000,24,1
APP-102284,33,Tier_3,509281,766,49,100000,12,0
APP-102285,45,Tier_3,400650,844,36,100000,12,0
APP-102286,39,Tier_1,788338,797,49,100000,12,0
APP-102287,23,Tier_1,787970,634,70,200000,36,0
APP-102288,30,Tier_1,696977,698,48,50000,12,0
APP-102289,33,Tier_1,563526,834,52,100000,36,0
APP-102290,26,Tier_2,374109,696,14,100000,12,1
APP-102291,36,Tier_3,432115,733,20,200000,12,1
APP-102292,21,Tier_2,575697,807,32,100000,24,0
APP-102293,30,Tier_2,568714,759,36,500000,12,0
APP-102294,25,Tier_1,580035,804,53,500000,12,0
APP-102295,34,Tier_1,792821,660,49,50000,12,0
APP-102296,27,Tier_3,300000,827,21,500000,36,1
APP-102297,27,Tier_1,823094,819,69,100000,12,0
APP-102298,24,Tier_2,517770,900,24,50000,24,0
APP-102299,40,Tier_1,988795,777,77,100000,36,0
APP-102300,41,Tier_3,778819,738,52,200000,12,1
APP-102301,29,Tier_1,1037739,707,70,100000,36,0
APP-102302,28,Tier_1,696729,807,51,50000,36,0
APP-102303,21,Tier_3,486391,657,40,100000,24,0
APP-102304,41,Tier_2,476175,762,35,50000,36,0
APP-102305,30,Tier_1,521400,726,47,50000,24,0
APP-102306,34,Tier_2,300000,736,29,500000,12,0
APP-102307,26,Tier_2,300000,666,21,500000,36,0
APP-102308,44,Tier_1,1130145,674,72,200000,24,0
APP-102309,33,Tier_3,665222,749,36,100000,24,0
APP-102310,36,Tier_3,300000,754,34,100000,24,0
APP-102311,26,Tier_2,958289,793,57,500000,36,0
APP-102312,26,Tier_2,718799,845,66,50000,12,0
APP-102313,26,Tier_1,507617,754,29,50000,24,0
APP-102314,39,Tier_2,929435,793,67,50000,12,0
APP-102315,22,Tier_1,753313,650,54,50000,12,0
APP-102316,29,Tier_3,300000,745,38,50000,24,0
APP-102317,21,Tier_3,414864,862,41,200000,12,1
APP-102318,31,Tier_2,561977,791,52,100000,36,0
APP-102319,54,Tier_1,664750,753,48,200000,24,0
APP-102320,34,Tier_2,383586,809,43,100000,36,0
APP-102321,32,Tier_3,634231,676,41,50000,12,1
APP-102322,31,Tier_1,756430,702,41,50000,24,0
APP-102323,23,Tier_2,446401,722,35,50000,36,0
APP-102324,34,Tier_1,879756,622,56,50000,12,1
APP-102325,24,Tier_2,300000,813,31,200000,36,0
APP-102326,32,Tier_2,415896,675,20,100000,24,1
APP-102327,24,Tier_1,722261,771,62,50000,24,0
APP-102328,21,Tier_1,621183,701,59,200000,12,0
APP-102329,22,Tier_1,1051439,556,72,50000,12,0
APP-102330,42,Tier_1,799984,737,69,100000,24,0
APP-102331,21,Tier_2,420742,745,23,50000,24,0
APP-102332,31,Tier_1,767438,766,56,50000,24,0
APP-102333,21,Tier_1,919224,709,52,100000,12,0
APP-102334,39,Tier_2,564191,735,50,50000,24,0
APP-102335,24,Tier_2,720938,741,55,200000,36,0
APP-102336,33,Tier_2,800969,645,58,200000,12,0
APP-102337,26,Tier_2,300000,832,23,50000,12,0
APP-102338,22,Tier_2,300000,845,30,50000,36,0
APP-102339,33,Tier_2,566713,808,34,50000,12,0
APP-102340,21,Tier_2,355668,723,33,100000,36,0
APP-102341,40,Tier_3,438285,720,47,50000,24,0
APP-102342,38,Tier_3,952958,745,56,50000,36,0
APP-102343,22,Tier_2,453840,772,45,50000,24,0
APP-102344,41,Tier_1,804499,846,60,500000,12,0
APP-102345,37,Tier_2,345109,831,22,50000,24,0
APP-102346,22,Tier_1,745244,864,59,200000,36,0
APP-102347,34,Tier_1,979713,751,78,100000,12,1
APP-102348,31,Tier_3,300000,900,11,500000,36,1
APP-102349,26,Tier_2,632140,739,41,200000,24,0
APP-102350,23,Tier_2,362795,818,14,100000,36,0
APP-102351,32,Tier_2,539600,757,33,100000,12,0
APP-102352,22,Tier_2,332870,787,28,200000,24,0
APP-102353,38,Tier_1,465556,616,28,200000,12,0
APP-102354,32,Tier_2,444715,718,32,200000,24,0
APP-102355,31,Tier_2,373998,878,33,50000,36,0
APP-102356,31,Tier_1,587163,763,56,50000,36,0
APP-102357,25,Tier_2,635141,839,56,50000,24,0
APP-102358,30,Tier_2,785802,711,65,200000,24,0
APP-102359,35,Tier_2,535077,753,46,200000,12,0
APP-102360,28,Tier_2,582148,864,34,200000,36,0
APP-102361,24,Tier_2,479871,776,36,200000,12,0
APP-102362,25,Tier_1,633752,663,54,200000,24,0
APP-102363,36,Tier_3,749055,801,60,50000,24,0
APP-102364,22,Tier_1,921610,714,56,100000,12,0
APP-102365,34,Tier_2,324639,818,38,200000,12,0
APP-102366,29,Tier_1,776680,608,65,100000,12,0
APP-102367,37,Tier_1,819745,719,62,200000,36,1
APP-102368,25,Tier_1,759215,731,65,50000,24,1
APP-102369,22,Tier_1,804933,770,58,50000,12,1
APP-102370,21,Tier_2,535793,577,35,100000,24,1
APP-102371,36,Tier_2,393055,626,25,200000,24,1
APP-102372,30,Tier_3,377880,731,37,100000,36,0
APP-102373,25,Tier_1,824197,770,54,50000,24,0
APP-102374,30,Tier_2,600260,777,42,50000,36,0
APP-102375,39,Tier_2,773906,727,59,50000,24,0
APP-102376,21,Tier_1,915773,609,65,50000,12,1
APP-102377,28,Tier_2,300000,678,37,50000,36,0
APP-102378,39,Tier_3,300000,701,23,50000,36,0
APP-102379,32,Tier_1,802260,749,67,50000,36,0
APP-102380,27,Tier_1,717090,793,37,100000,24,0
APP-102381,21,Tier_1,700532,683,45,500000,24,1
APP-102382,23,Tier_2,300000,738,29,100000,12,0
APP-102383,21,Tier_3,499042,839,25,100000,24,1
APP-102384,22,Tier_1,1021401,800,70,50000,24,0
APP-102385,38,Tier_2,556146,700,48,50000,36,0
APP-102386,21,Tier_2,574902,707,36,100000,36,0
APP-102387,21,Tier_3,641097,722,45,50000,12,0
APP-102388,21,Tier_2,485225,764,28,100000,36,0
APP-102389,27,Tier_1,606877,826,54,100000,24,0
APP-102390,31,Tier_1,857761,653,66,100000,24,0
APP-102391,28,Tier_1,1006746,861,66,200000,36,0
APP-102392,33,Tier_2,613915,721,54,50000,24,0
APP-102393,32,Tier_1,912064,823,68,100000,24,0
APP-102394,25,Tier_1,1066491,761,61,200000,36,0
APP-102395,32,Tier_1,1029101,714,66,50000,36,0
APP-102396,26,Tier_1,814378,667,66,50000,24,0
APP-102397,21,Tier_2,300000,862,18,200000,36,0
APP-102398,40,Tier_1,897377,792,49,100000,12,0
APP-102399,38,Tier_1,707205,766,61,50000,24,0
APP-102400,21,Tier_1,712041,900,65,50000,36,0
APP-102401,34,Tier_1,900017,763,66,200000,36,0
APP-102402,27,Tier_3,462508,726,28,50000,24,0
APP-102403,25,Tier_1,737718,715,58,100000,36,0
APP-102404,24,Tier_1,566528,685,52,50000,12,0
APP-102405,23,Tier_1,1070473,867,65,50000,24,0
APP-102406,23,Tier_1,777695,765,42,200000,12,0
APP-102407,35,Tier_1,955001,744,57,50000,12,1
APP-102408,21,Tier_2,728892,900,42,50000,36,0
APP-102409,26,Tier_2,419356,623,34,200000,12,0
APP-102410,24,Tier_1,768850,750,68,50000,36,0
APP-102411,38,Tier_1,708787,665,46,200000,36,0
APP-102412,27,Tier_2,427019,729,45,100000,36,0
APP-102413,29,Tier_2,434952,814,30,100000,36,0
APP-102414,30,Tier_2,300000,838,38,200000,24,0
APP-102415,42,Tier_3,400565,863,38,50000,36,1
APP-102416,35,Tier_1,951016,733,80,50000,12,0
APP-102417,23,Tier_1,856075,709,68,50000,12,0
APP-102418,25,Tier_3,740915,824,60,100000,12,0
APP-102419,42,Tier_3,517253,900,50,500000,24,0
APP-102420,27,Tier_2,571315,714,33,500000,36,0
APP-102421,49,Tier_1,1147413,772,70,200000,12,0
APP-102422,41,Tier_2,300000,636,15,100000,12,1
APP-102423,34,Tier_2,452710,900,45,50000,12,0
APP-102424,25,Tier_2,324751,802,35,100000,12,0
APP-102425,25,Tier_2,300000,698,13,100000,12,0
APP-102426,36,Tier_1,986486,789,84,50000,24,0
APP-102427,24,Tier_1,985363,668,55,50000,24,0
APP-102428,28,Tier_1,867640,773,60,50000,36,0
APP-102429,32,Tier_2,863000,617,68,50000,12,0
APP-102430,33,Tier_1,830352,774,51,100000,12,0
APP-102431,47,Tier_1,473132,723,24,50000,12,0
APP-102432,44,Tier_1,411465,707,20,50000,36,0
APP-102433,39,Tier_1,1179160,782,93,200000,12,1
APP-102434,21,Tier_2,427014,700,18,100000,12,1
APP-102435,31,Tier_3,300000,761,28,50000,12,0
APP-102436,35,Tier_3,867208,766,66,50000,12,0
APP-102437,40,Tier_2,406997,789,42,200000,36,1
APP-102438,32,Tier_2,300000,677,32,50000,12,0
APP-102439,38,Tier_2,532820,718,37,500000,36,0
APP-102440,26,Tier_1,914435,900,71,500000,24,0
APP-102441,47,Tier_1,922143,717,51,100000,12,0
APP-102442,21,Tier_2,646418,819,45,100000,24,0
APP-102443,27,Tier_2,392912,657,30,50000,36,0
APP-102444,26,Tier_1,960205,796,62,50000,36,0
APP-102445,39,Tier_2,517944,614,41,50000,36,0
APP-102446,27,Tier_3,650849,900,54,100000,12,0
APP-102447,42,Tier_2,576676,812,52,100000,24,0
APP-102448,46,Tier_2,843647,696,49,500000,24,0
APP-102449,28,Tier_2,614186,745,55,100000,24,0
APP-102450,36,Tier_1,671123,728,58,100000,12,0
APP-102451,31,Tier_1,636389,794,36,50000,36,0
APP-102452,41,Tier_1,1043377,751,62,50000,24,0
APP-102453,25,Tier_1,474576,711,26,200000,12,1
APP-102454,25,Tier_3,500005,627,52,500000,24,1
APP-102455,37,Tier_1,861649,754,68,100000,12,0
APP-102456,38,Tier_1,643497,776,46,200000,24,0
APP-102457,23,Tier_2,537882,890,46,50000,12,0
APP-102458,42,Tier_3,485820,896,26,50000,36,0
APP-102459,31,Tier_2,568572,707,39,50000,12,0
APP-102460,46,Tier_1,502514,791,37,100000,12,0
APP-102461,30,Tier_1,931547,810,76,100000,36,1
APP-102462,34,Tier_1,1074840,790,85,50000,36,0
APP-102463,24,Tier_2,785709,768,70,100000,12,0
APP-102464,32,Tier_3,657113,563,43,50000,12,0
APP-102465,38,Tier_1,823555,807,53,100000,24,0
APP-102466,24,Tier_2,520904,701,53,50000,12,0
APP-102467,45,Tier_2,462398,754,21,500000,24,1
APP-102468,39,Tier_1,1016628,656,72,50000,12,0
APP-102469,26,Tier_1,751153,675,64,100000,36,0
APP-102470,30,Tier_2,337323,695,39,200000,12,0
APP-102471,25,Tier_1,744978,649,47,100000,24,0
APP-102472,31,Tier_1,492383,702,35,100000,24,0
APP-102473,41,Tier_1,556241,736,47,50000,36,0
APP-102474,28,Tier_1,779517,853,41,100000,36,0
APP-102475,35,Tier_3,300000,715,28,100000,12,0
APP-102476,46,Tier_1,873506,827,61,50000,36,0
APP-102477,34,Tier_1,395814,671,32,200000,24,0
APP-102478,30,Tier_1,852639,767,51,100000,24,0
APP-102479,34,Tier_2,300000,870,13,50000,12,0
APP-102480,21,Tier_1,740285,784,45,200000,12,0
APP-102481,34,Tier_1,1110818,809,85,100000,36,0
APP-102482,30,Tier_1,1086907,849,80,500000,36,1
APP-102483,40,Tier_2,630799,746,61,200000,24,0
APP-102484,30,Tier_2,718284,729,39,100000,12,0
APP-102485,38,Tier_2,478027,827,26,50000,36,0
APP-102486,29,Tier_1,813869,757,54,100000,12,0
APP-102487,35,Tier_1,807094,697,69,200000,12,0
APP-102488,41,Tier_2,652707,835,54,200000,12,0
APP-102489,24,Tier_1,972610,746,66,200000,36,0
APP-102490,27,Tier_2,496006,822,45,100000,36,0
APP-102491,42,Tier_1,907144,780,73,50000,36,0
APP-102492,46,Tier_2,661266,707,41,200000,36,0
APP-102493,36,Tier_2,427584,900,32,50000,36,0
APP-102494,42,Tier_3,588190,841,30,100000,36,0
APP-102495,34,Tier_2,467406,685,50,100000,36,0
APP-102496,34,Tier_2,539580,883,46,200000,36,0
APP-102497,46,Tier_3,554185,653,33,100000,24,0
APP-102498,37,Tier_3,649639,656,56,100000,12,0
APP-102499,30,Tier_2,410920,832,38,50000,36,0
APP-102500,30,Tier_1,865351,763,53,100000,12,0
APP-102501,26,Tier_1,713506,582,46,200000,12,0
APP-102502,21,Tier_3,420117,883,27,200000,12,0
APP-102503,21,Tier_1,725562,808,59,50000,36,0
APP-102504,38,Tier_3,420387,870,20,200000,24,1
APP-102505,34,Tier_3,493920,829,29,100000,24,0
APP-102506,38,Tier_1,1137176,732,78,500000,12,0
APP-102507,24,Tier_1,429044,630,31,50000,36,1
APP-102508,30,Tier_1,878689,761,52,50000,12,0
APP-102509,30,Tier_1,725952,597,66,50000,24,1
APP-102510,28,Tier_2,623113,630,35,200000,12,0
APP-102511,44,Tier_2,457189,808,49,50000,24,0
APP-102512,21,Tier_1,873204,784,63,50000,12,0
APP-102513,21,Tier_3,389154,814,41,50000,36,0
APP-102514,28,Tier_1,1106003,745,84,500000,36,0
APP-102515,32,Tier_2,587139,688,42,100000,12,0
APP-102516,30,Tier_1,481449,605,22,100000,36,0
APP-102517,22,Tier_2,300000,767,17,200000,12,0
APP-102518,22,Tier_2,627669,740,59,100000,12,0
APP-102519,29,Tier_1,851179,824,73,200000,12,0
APP-102520,37,Tier_2,619000,743,40,200000,36,0
APP-102521,35,Tier_2,374074,751,16,50000,12,0
APP-102522,32,Tier_1,878954,900,65,100000,24,0
APP-102523,26,Tier_3,682099,699,44,50000,24,0
APP-102524,41,Tier_2,363055,900,24,200000,36,0
APP-102525,45,Tier_1,595065,847,38,100000,36,0
APP-102526,23,Tier_1,700863,705,37,50000,24,0
APP-102527,21,Tier_1,803857,737,72,500000,12,0
APP-102528,35,Tier_2,603096,699,41,50000,12,0
APP-102529,38,Tier_1,1186758,678,75,50000,12,0
APP-102530,46,Tier_1,768175,638,57,500000,36,1
APP-102531,26,Tier_1,725378,808,62,200000,24,0
APP-102532,30,Tier_2,674288,756,61,50000,24,0
APP-102533,27,Tier_1,674166,736,44,50000,36,0
APP-102534,35,Tier_3,389536,837,30,50000,12,0
APP-102535,39,Tier_1,799117,699,61,100000,36,0
APP-102536,43,Tier_3,748161,595,47,200000,12,0
APP-102537,29,Tier_1,958148,826,78,50000,12,0
APP-102538,28,Tier_2,742676,711,60,50000,24,0
